Obs,ID,species,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
82,5_12,QURU,1,11:48:02,6386.999939,0,8.202354042,0.139085877,58.97330641,282.4706718,2.06538388,1.451765046,24.57249641,6,1.420000017,1,2.840000033,21.96588898,24.57249641,20.11651039,399.9145508,389.0973511,14.80290794,17.24089432,53.42771912,62.22707748,499.5372009,1999.725098,1687.05249,95.5732193,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562002,0.002065384,297.7224964,295.115889,319.9560085,2.270267717,3.09953282,32.4309764,15.19008209,23.2691927,2.865992584,0.132592314,1.647767774,1.21822481,0.083430123,26.99663146,0.725964006,54.21136202,385.1983448,0.011543684
83,5_12,QURU,1,11:48:03,6387.499939,0,8.22086474,0.139326794,59.00419082,282.3912701,2.066643504,1.450257986,24.5650177,6,1.420000017,1,2.840000033,21.96602821,24.5650177,20.11606598,399.9060669,389.0661926,14.80279446,17.24224854,53.42658234,62.23111343,499.5404358,1999.763794,1689.647583,95.57272339,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832567393,0.002066644,297.7150177,295.1160282,319.9621999,2.270713244,3.098146636,32.41664071,15.17439218,23.26552296,2.865357364,0.132811243,1.64788865,1.217468714,0.08356881,26.98890275,0.725818063,54.242434,385.1583873,0.011577567
84,5_12,QURU,1,11:48:04,6388.499939,0,8.259392859,0.139081603,59.38522911,281.7302517,2.065488112,1.451857721,24.57486916,6,1.420000017,1,2.840000033,21.96661949,24.57486916,20.1151104,399.9194336,389.0342407,14.80671597,17.24472427,53.43847275,62.23741531,499.5559692,1999.794434,1690.203735,95.5721283,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832593282,0.002065488,297.7248692,295.1166195,319.9671022,2.270119732,3.099972722,32.43594945,15.19122518,23.27074432,2.866261203,0.13258843,1.648115001,1.218146202,0.083427662,26.92555977,0.724178548,54.21466476,385.1081209,0.01162739
85,5_12,QURU,1,11:48:05,6389.499939,0,8.27932116,0.139431025,59.37933225,281.7315438,2.069556383,1.451242482,24.57335472,6,1.420000017,1,2.840000033,21.96695518,24.57335472,20.11370277,399.9430237,389.0320435,14.80542088,17.24821281,53.43273544,62.24876404,499.5579529,1999.809326,1686.149292,95.57218933,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832596588,0.002069556,297.7233547,295.1169552,319.969485,2.268349017,3.099691942,32.43299085,15.18477804,23.27015495,2.866159168,0.13290595,1.648449461,1.217709707,0.083628806,26.92570044,0.72418596,54.23527656,385.0964507,0.011660229
86,6_12,CADE,open,11:53:46,6731.499932,0,8.201479566,0.203939435,40.21527061,312.3960095,2.735726519,1.339717473,24.46474075,6,1.420000017,1,2.840000033,22.27041817,24.46474075,20.45088768,399.811615,388.6830444,14.97538471,18.20163345,53.06587982,64.49822235,499.5148315,2000.550903,811.845459,95.59004974,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832524719,0.002735727,297.6147408,295.4204182,320.0881374,1.988185679,3.07961252,32.21687329,14.01523984,23.36757946,2.883069006,0.190275795,1.739895047,1.143173959,0.120078856,29.86195009,0.80372945,58.36217069,384.7844538,0.012439592
87,6_12,CADE,open,11:53:47,6731.999932,0,8.200508745,0.203694341,40.25889332,312.3045677,2.7339764,1.340360896,24.467659,6,1.420000017,1,2.840000033,22.27168465,24.467659,20.45231247,399.789978,388.6636047,14.97637844,18.20052338,53.06533432,64.48934937,499.5215759,2000.528198,829.5559082,95.59008789,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83253596,0.002733976,297.617659,295.4216846,320.0845046,1.988797675,3.080150525,32.22248868,14.0219653,23.36967182,2.883433129,0.190062426,1.739789629,1.1436435,0.119942895,29.85322108,0.803534378,58.34599953,384.7654756,0.012435286
88,6_12,CADE,open,11:53:48,6732.499932,0,8.195493766,0.203980445,40.17784041,312.42499,2.734613905,1.338928271,24.46046448,6,1.420000017,1,2.840000033,22.27338219,24.46046448,20.45363235,399.7651978,388.6443787,14.97666645,18.20162773,53.06090164,64.4866333,499.5110168,2000.496704,832.1622925,95.59013367,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832518361,0.002734614,297.6104645,295.4233822,320.0794655,1.989583344,3.078824299,32.20859916,14.00697143,23.36692333,2.882954831,0.190311494,1.739896028,1.143058804,0.120101603,29.86474656,0.80388398,58.37678273,384.7486334,0.012434783
89,6_12,CADE,open,11:53:49,6732.999932,0,8.176948863,0.204340138,40.01636166,312.6820614,2.735020298,1.33694026,24.45018005,6,1.420000017,1,2.840000033,22.27466774,24.45018005,20.45439148,399.7236023,388.6247864,14.97712994,18.20261002,53.05836487,64.48503876,499.5043945,2000.452393,807.5523682,95.59008789,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832507324,0.00273502,297.6001801,295.4246677,320.0723757,1.990816715,3.076929351,32.1887909,13.98618089,23.3624239,2.88217198,0.190624558,1.739989091,1.142182889,0.120301097,29.88930573,0.804585997,58.41830316,384.7378565,0.012415817
90,6_12,CADE,open,11:53:49,6733.499932,0,8.148172383,0.204479361,39.8483854,312.9739853,2.735941223,1.336542642,24.44875717,6,1.420000017,1,2.840000033,22.27571106,24.44875717,20.4555397,399.699585,388.6350708,14.97751427,18.20401764,53.05638885,64.48596954,499.5133972,2000.369263,769.0083008,95.5901413,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832522329,0.002735941,297.5987572,295.4257111,320.0590749,1.990522827,3.07666726,32.18603109,13.98201345,23.36223412,2.882138964,0.190745712,1.740124618,1.142014346,0.120378301,29.91722748,0.805315858,58.42905873,384.7618199,0.01237363
91,7_14,CADE,open,11:57:06,6931.499927,0,6.988411489,0.18709294,37.35261998,318.4835536,2.731671251,1.448893845,25.12050629,6,1.420000017,1,2.840000033,22.28240204,25.12050629,20.43095398,400.0406189,390.3656616,15.1270504,18.34798813,53.55858231,64.96258545,499.5223389,2000.746948,1001.6745,95.57995605,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832537231,0.002731671,298.2705063,295.432402,320.1195046,1.90544766,3.202593744,33.50695979,15.15897166,23.70145416,2.941682949,0.175529447,1.753699899,1.18798305,0.110689339,30.44064406,0.815859551,56.42513929,387.0437055,0.010188051
92,7_14,CADE,open,11:57:07,6931.499927,0,6.988411489,0.18709294,37.35261998,318.4835536,2.731671251,1.448893845,25.12050629,6,1.420000017,1,2.840000033,22.28240204,25.12050629,20.43095398,400.0406189,390.3656616,15.1270504,18.34798813,53.55858231,64.96258545,499.5223389,2000.746948,1001.6745,95.57995605,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832537231,0.002731671,298.2705063,295.432402,320.1195046,1.90544766,3.202593744,33.50695979,15.15897166,23.70145416,2.941682949,0.175529447,1.753699899,1.18798305,0.110689339,30.44064406,0.815859551,56.42513929,387.0437055,0.010188051
93,7_14,CADE,open,11:57:07,6931.999927,0,6.973541148,0.18697637,37.2963768,318.5775091,2.729400987,1.448546227,25.1173439,6,1.420000017,1,2.840000033,22.28215408,25.1173439,20.42963028,400.0174866,390.3614502,15.12699986,18.34527588,53.55932236,64.95409393,499.5213623,2000.817993,1012.188904,95.58015442,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535604,0.002729401,298.2673439,295.4321541,320.1308718,1.907102225,3.201990528,33.50057915,15.15530327,23.69974899,2.941380967,0.175426837,1.753444301,1.187936666,0.110624053,30.44968752,0.816109042,56.42591213,387.0465627,0.010166436
94,7_14,CADE,open,11:57:08,6932.499927,0,6.9919128,0.187058964,37.37812212,318.4096017,2.730251103,1.448394402,25.1168251,6,1.420000017,1,2.840000033,22.28195381,25.1168251,20.4285717,400.0081787,390.3298035,15.12659836,18.34586716,53.55844498,64.95684814,499.5225525,2000.939941,1120.40686,95.57995605,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832537587,0.002730251,298.2668251,295.4319538,320.1503835,1.906941322,3.201891578,33.49961342,15.15374626,23.69938946,2.941317298,0.175499541,1.753497177,1.187820121,0.110670311,30.43357574,0.815745041,56.43032999,387.006183,0.010195081
95,7_14,CADE,open,11:57:09,6933.499927,0,7.037696951,0.187408129,37.5527838,318.0529873,2.731829098,1.446718298,25.10779381,6,1.420000017,1,2.840000033,22.2815876,25.10779381,20.42642593,399.9931641,390.2590942,15.12411308,18.3453083,53.55106735,64.95658875,499.5126343,2001.075317,1236.04895,95.58036041,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832521057,0.002731829,298.2577938,295.4315876,320.1720436,1.907546452,3.200169478,33.48145439,15.13614609,23.6946907,2.940485316,0.17580685,1.75345118,1.187034136,0.11086584,30.39961916,0.814979054,56.46277082,386.9137102,0.010270194
96,5_15,CADE,open,12:01:30,7194.999921,0,9.109821164,0.280177755,32.51443415,322.6526179,3.721885533,1.357168532,25.3581295,6,1.420000017,1,2.840000033,22.15472221,25.3581295,20.32756996,399.9258728,387.2518311,15.40648556,19.78875351,54.96283722,70.59663391,499.4994507,1999.886108,1615.819702,95.56115723,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832499084,0.003721886,298.5081295,295.3047222,319.9817702,1.360139189,3.248204718,33.99084745,14.20209394,23.75642586,2.951432845,0.255019069,1.891036185,1.060396659,0.161471204,30.83305755,0.833185519,60.91884699,382.9214584,0.014492784
97,5_15,CADE,open,12:01:30,7195.499921,0,9.077485628,0.280192613,32.39730531,322.8775003,3.719335222,1.356177919,25.35211945,6,1.420000017,1,2.840000033,22.15542793,25.35211945,20.32762909,399.9042053,387.2705078,15.40791035,19.78704453,54.96536255,70.58724976,499.5152588,1999.872437,1630.595703,95.56082153,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832525431,0.003719335,298.5021194,295.3054279,319.9795827,1.362274474,3.24704415,33.97882205,14.19177752,23.75377369,2.950961803,0.255031378,1.890866231,1.060095572,0.1614791,30.85443918,0.833726023,60.93387619,382.9555059,0.01444362
98,5_15,CADE,open,12:01:31,7195.999921,0,9.128031458,0.280264468,32.56934967,322.5464794,3.718803023,1.355671435,25.3490696,6,1.420000017,1,2.840000033,22.15509796,25.3490696,20.32743073,399.9255066,387.231781,15.40777588,19.78619576,54.96595383,70.58560181,499.5256958,1999.833008,1649.961304,95.5607605,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832542826,0.003718803,298.4990696,295.305098,319.9732741,1.362830433,3.246455349,33.97268222,14.18648646,23.75208378,2.950661698,0.255090906,1.890783914,1.059877784,0.161517284,30.82278687,0.832954564,60.94242303,382.892752,0.014528464
99,5_15,CADE,open,12:01:32,7197.499921,0,9.126137931,0.279105307,32.69783018,322.3670872,3.710293055,1.357676202,25.35541153,6,1.420000017,1,2.840000033,22.15501976,25.35541153,20.32747269,399.9549866,387.2679138,15.40983009,19.77806664,54.97344971,70.5568161,499.548584,1999.718994,1677.838745,95.56058502,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832580973,0.003710293,298.5054115,295.3050198,319.9550319,1.366040003,3.247679821,33.98555817,14.20749153,23.75521564,2.951217895,0.25413027,1.890003618,1.061214277,0.160901107,30.80558744,0.832413623,60.88478587,382.9297849,0.014510309
100,5_15,CADE,open,12:01:33,7197.999921,0,9.11678386,0.279035536,32.67248319,322.440509,3.707126329,1.356832452,25.34996414,6,1.420000017,1,2.840000033,22.15471649,25.34996414,20.32766342,399.9667358,387.2922974,15.41142654,19.77593231,54.98003769,70.55034637,499.5499573,1999.667725,1671.023682,95.56037903,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583262,0.003707126,298.4999641,295.3047165,319.9468288,1.368214335,3.246628039,33.97462497,14.19869266,23.75234032,2.950707254,0.254072425,1.889795587,1.060911666,0.160864006,30.81253726,0.832550792,60.89581856,382.9586149,0.014496972
101,5_16,BELE,1,12:06:04,7469.999915,0,9.717943955,0.121647717,79.88595425,246.0169684,2.074936309,1.653702132,26.18186569,6,1.420000017,1,2.840000033,22.66945076,26.18186569,20.83764076,400.1227417,387.4838867,15.94144249,18.3880043,55.11478424,63.573349,499.5048218,2000.134155,1827.169922,95.55358887,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832508036,0.002074936,299.3318657,295.8194508,320.0214577,2.140810195,3.410741936,35.69454561,17.3065413,24.42565823,3.072415217,0.116651118,1.757039803,1.315375414,0.07333998,23.50780426,0.6349089,52.21419021,382.8644416,0.013253113
102,5_16,BELE,1,12:06:05,7469.999915,0,9.717943955,0.121647717,79.88595425,246.0169684,2.074936309,1.653702132,26.18186569,6,1.420000017,1,2.840000033,22.66945076,26.18186569,20.83764076,400.1227417,387.4838867,15.94144249,18.3880043,55.11478424,63.573349,499.5048218,2000.134155,1827.169922,95.55358887,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832508036,0.002074936,299.3318657,295.8194508,320.0214577,2.140810195,3.410741936,35.69454561,17.3065413,24.42565823,3.072415217,0.116651118,1.757039803,1.315375414,0.07333998,23.50780426,0.6349089,52.21419021,382.8644416,0.013253113
103,5_16,BELE,1,12:06:06,7470.499915,0,9.721987337,0.121927046,79.73610168,246.2402368,2.07825117,1.652706653,26.17901611,6,1.420000017,1,2.840000033,22.67054939,26.17901611,20.83860016,400.1119385,387.4667358,15.94195461,18.39241219,55.11288071,63.58435059,499.505188,2000.071777,1831.842896,95.55358887,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832508647,0.002078251,299.3290161,295.8205494,320.0114772,2.13955871,3.410167645,35.68853546,17.29612328,24.42478275,3.072254161,0.116907948,1.757460992,1.314793169,0.073502413,23.52913835,0.63551323,52.2394572,382.8453687,0.013265704
104,5_16,BELE,1,12:06:06,7470.999915,0,9.743055208,0.122090324,79.80202598,246.0950523,2.079112083,1.651276493,26.17332649,6,1.420000017,1,2.840000033,22.67155266,26.17332649,20.84018707,400.0973816,387.4267273,15.94397163,18.39540672,55.11642456,63.59074402,499.511322,2000.054565,1836.144409,95.55345917,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83251887,0.002079112,299.3233265,295.8215527,320.0087233,2.139985833,3.409021238,35.67658636,17.28117964,24.42243958,3.071823137,0.117058051,1.757744745,1.314078392,0.073597349,23.51523353,0.635204117,52.26759013,382.7953455,0.013303349
105,5_16,BELE,1,12:06:07,7471.499915,0,9.731220973,0.122190669,79.63964068,246.3476,2.079065992,1.649945461,26.16744423,6,1.420000017,1,2.840000033,22.67237854,26.16744423,20.84166908,400.0661316,387.40979,15.94560432,18.39697456,55.11919403,63.59284592,499.5126648,2000.021729,1840.236938,95.5532608,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832521108,0.002079066,299.3174442,295.8223785,320.0034694,2.140841858,3.407836369,35.66426034,17.26728577,24.41991138,3.071358139,0.117150291,1.757890908,1.313467231,0.073655688,23.53931647,0.635883776,52.29136271,382.7840336,0.013293627
106,4_16,QURU,0,12:13:15,7900.499906,0,11.58373654,0.306652981,37.77473971,311.0102914,3.685350306,1.237957556,25.07711601,6,1.420000017,1,2.840000033,22.95313644,25.07711601,21.158741,399.9561157,384.3412781,16.13983917,20.47577095,54.8447876,69.57871246,499.5313721,2000.496338,1694.610474,95.5455246,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832552287,0.00368535,298.227116,296.1031364,320.0794069,1.517727043,3.194325833,33.43250086,12.95672991,24.01512623,2.99769689,0.276768513,1.956368277,1.041328613,0.175438027,29.71564144,0.809203458,64.05299433,378.8349245,0.019585655
107,4_16,QURU,0,12:13:16,7900.999906,0,11.58714532,0.307320895,37.70373414,311.1286583,3.686404388,1.235895237,25.06743622,6,1.420000017,1,2.840000033,22.95406532,25.06743622,21.1586113,399.9558716,384.3364258,16.14087296,20.47804832,54.84529877,69.58264923,499.5298157,2000.641113,1693.171631,95.54566193,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832549693,0.003686404,298.2174362,296.1040653,320.102571,1.518856711,3.192483919,33.41317496,12.93512664,24.01075077,2.996909175,0.277312474,1.956588682,1.040320493,0.175787741,29.7269936,0.809521652,64.10010817,378.8284518,0.019606164
108,4_16,QURU,0,12:13:16,7901.999906,0,11.66306784,0.308775953,37.77194346,310.9756329,3.690083719,1.231891058,25.04897308,6,1.420000017,1,2.840000033,22.95469284,25.04897308,21.15878105,400.0148621,384.303009,16.14177895,20.48316765,54.84641266,69.59754944,499.5404968,2000.950806,1693.088867,95.54587555,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832567495,0.003690084,298.1989731,296.1046928,320.1521218,1.52009022,3.188973245,33.37635692,12.89318927,24.00183296,2.99530426,0.278496698,1.957082187,1.038222073,0.176549152,29.71243912,0.809193854,64.194164,378.7589452,0.019767213
109,4_16,QURU,0,12:13:17,7902.499906,0,11.6729619,0.309067545,37.76831987,310.9602391,3.690585374,1.231016437,25.04556656,6,1.420000017,1,2.840000033,22.95537567,25.04556656,21.15859604,400.0051575,384.2809143,16.14341736,20.48548889,54.84986496,69.60275269,499.528656,2001.11084,1692.871826,95.54614258,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83254776,0.003690585,298.1955666,296.1053757,320.1777272,1.520665809,3.188325879,33.36948822,12.88399933,24.00047112,2.995059238,0.278733884,1.957309442,1.037749796,0.176701664,29.71105134,0.809200321,64.21571799,378.7321473,0.019792025
110,4_16,QURU,0,12:13:18,7903.499906,0,11.69550524,0.309612624,37.77463945,310.9178036,3.696199385,1.230927288,25.04777908,6,1.420000017,1,2.840000033,22.95677948,25.04777908,21.15784264,400.0123596,384.2581177,16.14201927,20.49079132,54.84053802,69.61495972,499.5149841,2001.477905,1691.15564,95.54628754,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832524974,0.003696199,298.1977791,296.1067795,320.2364577,1.518406131,3.188746327,33.37383806,12.88304674,24.00227928,2.995384565,0.279177143,1.957819039,1.037565526,0.176986693,29.70704186,0.809137893,64.22904163,378.6986346,0.019836118
111,5_20,CADE,edge,12:27:45,8771.499886,0,6.150260278,0.052284027,117.6317248,191.1867538,1.079681757,1.953280105,27.34643936,6,1.420000017,1,2.840000033,23.87322235,27.34643936,22.06095123,400.0487366,392.1531982,16.51042175,17.78415108,53.0792923,57.17420197,499.5475159,1998.120605,1567.592529,95.55449677,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579193,0.001079682,300.4964394,297.0232224,319.6992897,2.630920048,3.652635712,38.22568101,20.44152993,25.60983086,3.297135939,0.051338885,1.699355607,1.597780332,0.032170401,18.26875404,0.487530778,45.97789554,389.2296591,0.007265017
112,5_20,CADE,edge,12:27:46,8772.499886,0,6.088492802,0.052401585,116.1890962,193.4835319,1.07908601,1.947979955,27.31985664,6,1.420000017,1,2.840000033,23.87288094,27.31985664,22.06252289,399.9440613,392.1228943,16.50695038,17.7800045,53.0696106,57.16245651,499.5387878,1998.358887,1559.537231,95.55518341,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832564646,0.001079086,300.4698566,297.0228809,319.7374147,2.635220455,3.646951546,38.16592064,20.38591613,25.59636879,3.294502682,0.051452227,1.698971591,1.595531091,0.032241609,18.48835438,0.493425747,46.04447851,389.2287164,0.007202487
113,5_20,CADE,edge,12:27:47,8772.999886,0,6.059829668,0.052441753,115.5535298,194.5082168,1.079405401,1.947111208,27.31604195,6,1.420000017,1,2.840000033,23.87304115,27.31604195,22.06375694,399.9165039,392.1296082,16.50702858,17.78045845,53.069664,57.16370773,499.5389709,1998.527954,1558.937988,95.55576324,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832564952,0.001079405,300.4660419,297.0230412,319.7644655,2.6359065,3.646136486,38.15715936,20.37670091,25.59454155,3.294145406,0.051490951,1.699025278,1.595120128,0.032265939,18.58638111,0.496030426,46.05746498,389.2490554,0.007170227
114,5_20,CADE,edge,12:27:48,8773.999886,0,6.032413316,0.052394008,115.1355574,195.1953553,1.077941192,1.946234895,27.31019211,6,1.420000017,1,2.840000033,23.87444115,27.31019211,22.06687927,399.8950195,392.1419373,16.50480652,17.77647972,53.05827332,57.14634323,499.5524902,1999.208984,1564.475952,95.55615234,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832587484,0.001077941,300.4601921,297.0244411,319.8734304,2.63884748,3.644886899,38.143927,20.36744728,25.59231663,3.293710416,0.051444922,1.698652004,1.595058412,0.03223702,18.65211711,0.497767101,46.06284449,389.2744169,0.007138155
115,5_20,CADE,edge,12:27:49,8774.999886,0,6.091424267,0.05218087,116.7367326,192.5919728,1.076401909,1.951222166,27.33223724,6,1.420000017,1,2.840000033,23.87622833,27.33223724,22.07060051,399.9334717,392.1101379,16.50354004,17.77342415,53.04898834,57.13090515,499.5434875,1999.599731,1576.349121,95.55703735,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572479,0.001076402,300.4822372,297.0262283,319.9359499,2.637556672,3.649597921,38.19287435,20.4194502,25.60423279,3.296040702,0.05123942,1.698375755,1.597664946,0.032107911,18.40351834,0.491168053,45.9891767,389.2145666,0.007197562
116,8_17,BELE,0,12:37:25,9351.999873,0,9.362705011,0.222734754,42.03522281,307.0258572,2.973746593,1.339262131,25.19940186,6,1.420000017,1,2.840000033,23.3211174,25.19940186,21.51958275,399.3328552,386.7059631,16.15442848,19.65602303,53.69701004,65.33624268,499.5372009,2000.000122,1927.631226,95.5642395,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562002,0.002973747,298.3494019,296.4711174,320.0000124,1.904173024,3.217675023,33.67028336,14.01426033,24.26025963,3.042118512,0.206536561,1.878412892,1.16370562,0.130449078,29.34069255,0.793951701,60.34762554,382.2553816,0.01478114
117,8_17,BELE,0,12:37:26,9351.999873,0,9.362705011,0.222734754,42.03522281,307.0258572,2.973746593,1.339262131,25.19940186,6,1.420000017,1,2.840000033,23.3211174,25.19940186,21.51958275,399.3328552,386.7059631,16.15442848,19.65602303,53.69701004,65.33624268,499.5372009,2000.000122,1927.631226,95.5642395,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832562002,0.002973747,298.3494019,296.4711174,320.0000124,1.904173024,3.217675023,33.67028336,14.01426033,24.26025963,3.042118512,0.206536561,1.878412892,1.16370562,0.130449078,29.34069255,0.793951701,60.34762554,382.2553816,0.01478114
118,8_17,BELE,0,12:37:26,9352.499873,0,9.389476911,0.222692015,42.16350959,306.7919158,2.975039156,1.340077281,25.2045269,6,1.420000017,1,2.840000033,23.32036209,25.2045269,21.51922607,399.3519897,386.6922302,16.15457153,19.65772629,53.70004654,65.34502411,499.5308838,1999.97583,1926.243652,95.56443787,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832551473,0.002975039,298.3545269,296.4703621,319.9961257,1.902705459,3.218656844,33.68048738,14.02276109,24.2624445,3.042517015,0.206499811,1.878579562,1.163937452,0.130425621,29.31839697,0.793374916,60.33479768,382.2289226,0.01482128
119,8_17,BELE,0,12:37:27,9352.999873,0,9.381447323,0.222523471,42.1593609,306.808853,2.97303794,1.340123115,25.20441246,6,1.420000017,1,2.840000033,23.31978607,25.20441246,21.51893806,399.3486633,386.6992188,16.15606499,19.65693092,53.70710754,65.34493256,499.521637,1999.943848,1925.467896,95.56485748,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832536062,0.002973038,298.3544125,296.4697861,319.9910085,1.903591864,3.218634917,33.68011005,14.02317913,24.26209927,3.042454044,0.206354878,1.878511802,1.163942242,0.130333115,29.32014431,0.793404378,60.33101168,382.239728,0.014807258
120,8_17,BELE,0,12:37:28,9353.999873,0,9.396145827,0.222782406,42.17633697,306.7861201,2.97498304,1.339561465,25.20253944,6,1.420000017,1,2.840000033,23.31907272,25.20253944,21.51789093,399.3746643,386.7071228,16.15595627,19.65896988,53.70929337,65.35480499,499.5409546,1999.914429,1924.922974,95.56526184,-0.667626977,-0.109911002,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832568258,0.002974983,298.3525394,296.4690727,319.9863014,1.90272083,3.218276069,33.67621254,14.01724266,24.26080608,3.042218177,0.206577533,1.878714604,1.163503573,0.130475229,29.3180959,0.793329375,60.34660625,382.2406451,0.014834255
121,3_16,QURU,1,12:44:33,9779.999864,0,9.465426824,0.142669174,66.3452837,268.120462,2.218393906,1.518935948,25.56753922,6,1.420000017,1,2.840000033,23.23370361,25.56753922,21.4387188,399.7447815,387.3432617,15.90982819,18.52508926,53.15182877,61.8889389,499.5213623,2000.422852,1780.746338,95.54251862,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535604,0.002218394,298.7175392,296.3837036,320.0676491,2.223296772,3.288869634,34.4230996,15.89801034,24.40062141,3.067812255,0.13584492,1.769933686,1.297878569,0.085490906,25.61690423,0.69220376,54.82912082,382.8438511,0.013555945
122,3_16,QURU,1,12:44:33,9779.999864,0,9.465426824,0.142669174,66.3452837,268.120462,2.218393906,1.518935948,25.56753922,6,1.420000017,1,2.840000033,23.23370361,25.56753922,21.4387188,399.7447815,387.3432617,15.90982819,18.52508926,53.15182877,61.8889389,499.5213623,2000.422852,1780.746338,95.54251862,-0.667626977,-0.109911002,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832535604,0.002218394,298.7175392,296.3837036,320.0676491,2.223296772,3.288869634,34.4230996,15.89801034,24.40062141,3.067812255,0.13584492,1.769933686,1.297878569,0.085490906,25.61690423,0.69220376,54.82912082,382.8438511,0.013555945
