Obs,ID,species ,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
1,14_3,BELE,,10:08:28,338.9999924,0,3.504201626,0.073955181,47.3827738,303.2300073,1.842713756,2.400947716,25.7849102,6,1.420000017,0.5,2.55600003,25.34555244,25.7849102,25.12005424,400.2706299,395.1873474,7.52431345,9.715973854,22.20374298,28.67118454,499.5691833,1999.125488,1558.692261,95.7806778,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832615306,0.001842714,298.9349102,298.4955524,319.860071,2.651975466,3.331550277,34.78311444,25.06714059,25.56523132,3.288419056,0.071875538,0.930602561,2.357816495,0.045104537,29.04357563,0.767306973,28.3657355,393.3365367,0.002527079
2,14_3,BELE,,10:08:29,338.9999924,0,3.504201626,0.073955181,47.3827738,303.2300073,1.842713756,2.400947716,25.7849102,6,1.420000017,0.5,2.55600003,25.34555244,25.7849102,25.12005424,400.2706299,395.1873474,7.52431345,9.715973854,22.20374298,28.67118454,499.5691833,1999.125488,1558.692261,95.7806778,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832615306,0.001842714,298.9349102,298.4955524,319.860071,2.651975466,3.331550277,34.78311444,25.06714059,25.56523132,3.288419056,0.071875538,0.930602561,2.357816495,0.045104537,29.04357563,0.767306973,28.3657355,393.3365367,0.002527079
3,14_3,BELE,,10:08:30,339.9999924,0,3.453307662,0.073877945,46.74341797,304.2949161,1.84137075,2.401622323,25.78807831,6,1.420000017,0.5,2.55600003,25.35802269,25.78807831,25.11966133,400.2503967,395.2287598,7.525410175,9.715485573,22.19046402,28.64842224,499.5666199,1999.547852,1559.145874,95.78044891,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611033,0.001841371,298.9380783,298.5080227,319.9276491,2.654613131,3.332175893,34.78972933,25.07424376,25.5730505,3.28994584,0.071802582,0.93055357,2.359392271,0.045058569,29.14550366,0.769920985,28.35673267,393.4048297,0.002489154
4,14_3,BELE,,10:08:31,340.9999924,0,3.441459614,0.073784834,46.64182892,304.4935838,1.838599189,2.400979228,25.78298569,6,1.420000017,0.5,2.55600003,25.35709381,25.78298569,25.11808586,400.2654419,395.2592773,7.524858952,9.711648941,22.19018364,28.63884735,499.56604,1999.964722,1559.447876,95.78096008,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832610067,0.001838599,298.9329857,298.5070938,319.9943483,2.657320905,3.331170287,34.77904465,25.06739571,25.57003975,3.289357883,0.071714626,0.93019106,2.359166824,0.04500315,29.16468779,0.770364167,28.35229062,393.441605,0.002479994
5,14_3,BELE,,10:08:31,341.4999924,0,3.427436852,0.073800174,46.44212446,304.8478083,1.838390633,2.400227456,25.77866745,6,1.420000017,0.5,2.55600003,25.35593224,25.77866745,25.1180954,400.2790222,395.2897949,7.524107456,9.710623741,22.18943977,28.63772392,499.5724182,2000.028687,1559.40332,95.78070068,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832620697,0.001838391,298.9286674,298.5059322,320.0045827,2.657969854,3.330317802,34.77023846,25.05961471,25.56729984,3.288822898,0.071729117,0.930090346,2.358732552,0.04501228,29.19853668,0.771200806,28.35716791,393.479529,0.002470075
6,14-4,BELE,,10:16:40,830.9999814,0,7.689679597,0.38335833,20.05872572,341.4416002,6.007948346,1.68538979,24.59898758,6,1.420000017,0.5,2.55600003,25.12841225,24.59898758,25.11301994,400.0113525,387.9767151,7.707539082,14.81610107,23.03962708,44.28877258,499.5891418,1999.76123,121.5849762,95.77806854,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83264857,0.006007948,297.7489876,298.2784122,319.9617897,0.694297083,3.104447335,32.41292481,17.59682374,24.86369991,3.15393081,0.333359796,1.419057544,1.734873266,0.212330697,32.70261698,0.880056939,51.64926686,383.9152646,0.010345156
7,14-4,BELE,,10:16:41,831.4999814,0,7.681298691,0.383098501,20.05045351,341.4528363,6.005660838,1.685743644,24.59940147,6,1.420000017,0.5,2.55600003,25.12813759,24.59940147,25.11348724,399.9960938,387.9725952,7.707318306,14.81320763,23.03934669,44.28085327,499.5882263,1999.778809,118.5267105,95.77807617,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832647044,0.006005661,297.7494015,298.2781376,319.9646022,0.695386698,3.104524172,32.41372448,17.60051685,24.86376953,3.153943914,0.333163305,1.418780528,1.735163386,0.212203154,32.70369576,0.880095245,51.63608905,383.9155713,0.010331236
8,14-4,BELE,,10:16:41,831.9999814,0,7.68797004,0.383069881,20.06936702,341.3974753,6.004588303,1.68555907,24.5981369,6,1.420000017,0.5,2.55600003,25.12757111,24.5981369,25.11356926,399.9797058,387.9487915,7.707977295,14.81264591,23.04215431,44.28078079,499.5851135,1999.787842,116.2602158,95.77832031,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832641856,0.006004588,297.7481369,298.2775711,319.9660475,0.696032111,3.104289415,32.41119081,17.5985449,24.862854,3.15377159,0.33314166,1.418730345,1.735041245,0.212189104,32.69847674,0.880006544,51.63733313,383.888244,0.010341194
9,14-4,BELE,,10:16:42,832.9999814,0,7.711037144,0.382700579,20.14900829,341.2242872,6.000061768,1.685705471,24.59573746,6,1.420000017,0.5,2.55600003,25.12737846,24.59573746,25.11429977,399.9691162,387.9134827,7.707525253,14.80651665,23.04098892,44.2628212,499.6108398,1999.771729,114.6628265,95.77799988,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832684733,0.006000062,297.7457375,298.2773785,319.9634694,0.698560537,3.103844021,32.40664897,17.60013232,24.86155796,3.153527659,0.332862316,1.41813855,1.735389109,0.212007786,32.68177974,0.879640184,51.62037732,383.8407518,0.010370099
10,14-4,BELE,,10:16:43,833.9999814,0,7.782863938,0.382351626,20.35525262,340.8166761,5.995475266,1.685757591,24.59360886,6,1.420000017,0.5,2.55600003,25.12624359,24.59360886,25.11458588,400.0081787,387.8684082,7.708085537,14.80188179,23.04416656,44.25185013,499.5968933,1999.739746,115.5657578,95.77777863,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832661489,0.005995475,297.7436089,298.2762436,319.9583522,0.700932348,3.103448949,32.40259895,17.60071716,24.85992622,3.153220568,0.332598301,1.417691357,1.735529211,0.211836423,32.64266415,0.878691507,51.60719135,383.7577407,0.010466284
11,13_4,BELE,,10:22:22,1173.499974,0,5.77591352,0.067258965,85.87574209,239.2342826,1.651944852,2.360647139,25.67708397,6,1.420000017,0.5,2.55600003,25.23894691,25.67708397,25.11467743,400.1374817,392.4222412,7.950921535,9.915186882,23.61160469,29.44482422,499.5960999,2000.634399,1517.760376,95.77947998,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832660166,0.001651945,298.827084,298.3889469,320.1014968,2.750855697,3.310318583,34.56187676,24.64668987,25.45801544,3.267546269,0.065534481,0.949671443,2.317874825,0.041110571,22.91373519,0.609634872,28.93626189,389.3715827,0.004292387
12,13_4,BELE,,10:22:23,1173.499974,0,5.77591352,0.067258965,85.87574209,239.2342826,1.651944852,2.360647139,25.67708397,6,1.420000017,0.5,2.55600003,25.23894691,25.67708397,25.11467743,400.1374817,392.4222412,7.950921535,9.915186882,23.61160469,29.44482422,499.5960999,2000.634399,1517.760376,95.77947998,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832660166,0.001651945,298.827084,298.3889469,320.1014968,2.750855697,3.310318583,34.56187676,24.64668987,25.45801544,3.267546269,0.065534481,0.949671443,2.317874825,0.041110571,22.91373519,0.609634872,28.93626189,389.3715827,0.004292387
13,13_4,BELE,,10:22:24,1173.999974,0,5.744278884,0.067314585,85.33483373,240.1359056,1.652770196,2.359929562,25.67357826,6,1.420000017,0.5,2.55600003,25.23978233,25.67357826,25.11579132,400.1340942,392.4563293,7.950246811,9.91550827,23.60839272,29.44426918,499.5921936,2000.575439,1517.859131,95.77932739,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832653656,0.00165277,298.8235783,298.3897823,320.0920632,2.750914268,3.309630275,34.55474542,24.63923715,25.4566803,3.267287074,0.065587284,0.949700713,2.317586362,0.041143817,23.00005552,0.611879304,28.94484275,389.4223793,0.004269586
14,13_4,BELE,,10:22:24,1174.499974,0,5.726294811,0.067363821,85.00549263,240.6872713,1.653113975,2.358747528,25.66788483,6,1.420000017,0.5,2.55600003,25.24011803,25.66788483,25.11637115,400.1325989,392.4761353,7.950509071,9.916202545,23.6086483,29.4456768,499.5859375,2000.524414,1518.036255,95.7791214,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832643229,0.001653114,298.8178848,298.390118,320.0838991,2.751457016,3.308512696,34.54315144,24.6269489,25.45400143,3.266767073,0.065634025,0.949765167,2.317001906,0.041173247,23.05281538,0.613253265,28.95817235,389.4516838,0.004257859
15,13_4,BELE,,10:22:26,1176.999974,0,5.634384976,0.067397768,83.59898512,243.0238272,1.651076314,2.354739845,25.64739418,6,1.420000017,0.5,2.55600003,25.24099541,25.64739418,25.11577225,400.0841064,392.5391846,7.952871799,9.91605854,23.61448097,29.44377899,499.6073303,2000.350342,1517.756836,95.77932739,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832678884,0.001651076,298.7973942,298.3909954,320.0560475,2.755024692,3.304493262,34.50111159,24.58505305,25.44419479,3.264864105,0.06566625,0.949753417,2.315110688,0.041193538,23.27665871,0.619107179,28.99506289,389.563277,0.004193654
16,13_5,QURU,,10:26:57,1447.999968,0,14.12463409,0.256283541,55.11330931,275.1176787,4.538533665,1.822929485,24.69326401,6,1.420000017,0.5,2.55600003,25.14626694,24.69326401,25.11326599,400.0017395,380.9625244,8.188183784,13.56473827,24.44770813,40.5006485,499.61026,1998.654297,152.2254333,95.76763153,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832683767,0.004538534,297.843264,298.2962669,319.7846804,1.419192881,3.121992342,32.5996612,19.03492293,24.91976547,3.164499325,0.23292841,1.299062857,1.865436468,0.147512664,26.34736848,0.722164678,45.67724866,373.5023304,0.017273639
17,13_5,QURU,,10:26:57,1448.499968,0,14.0950725,0.255763262,55.10984027,275.1372268,4.535259054,1.824976234,24.70211792,6,1.420000017,0.5,2.55600003,25.14566422,24.70211792,25.11361504,399.9747925,380.9727478,8.187937737,13.56057167,24.4479351,40.4897995,499.6162109,1998.693604,153.8636932,95.76795959,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832693685,0.004535259,297.8521179,298.2956642,319.7909694,1.419665377,3.123644513,32.61680135,19.05622968,24.92389107,3.165278232,0.232498556,1.29866828,1.866609952,0.147236832,26.34933082,0.72219661,45.6346024,373.5281673,0.017220201
18,13_5,QURU,,10:26:58,1448.999968,0,14.08513778,0.25549029,55.12983594,275.1077202,4.532155572,1.82550106,24.70331764,6,1.420000017,0.5,2.55600003,25.14558792,24.70331764,25.11329269,399.9613953,380.9724731,8.188378334,13.55741787,24.44938087,40.48060226,499.6101685,1998.69751,154.6363983,95.76804352,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832683614,0.004532156,297.8533176,298.2955879,319.7915944,1.421061294,3.123868445,32.61911103,19.06169316,24.92445278,3.165384296,0.232272964,1.298367385,1.867016911,0.147092078,26.34652812,0.722119679,45.61761019,373.5331399,0.017201428
19,13_5,QURU,,10:26:59,1449.499968,0,14.10402148,0.255081773,55.29215704,274.8431593,4.527916835,1.826444971,24.70637894,6,1.420000017,0.5,2.55600003,25.14562988,24.70637894,25.11299896,399.9891357,380.9792175,8.189443588,13.553545,24.45247269,40.46889114,499.6043701,1998.692139,154.4455414,95.76792908,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83267395,0.004527917,297.8563789,298.2956299,319.790735,1.4227805,3.124439907,32.62511716,19.07157217,24.92600441,3.165677293,0.231935271,1.297994936,1.867682357,0.146875401,26.32116018,0.721412472,45.59147735,373.5299105,0.017214771
20,13_5,QURU,,10:27:00,1450.999968,0,14.05762337,0.253357294,55.48537065,274.5371015,4.51435307,1.832211964,24.72953224,6,1.420000017,0.5,2.55600003,25.14525604,24.72953224,25.1125927,399.9336243,380.9857178,8.190431595,13.53851223,24.45592499,40.42483521,499.6075134,1998.696533,154.6578217,95.76776123,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832679189,0.004514353,297.8795322,298.295256,319.7914382,1.426500198,3.12876497,32.67033634,19.13182411,24.93739414,3.167828767,0.230508681,1.296553007,1.871275761,0.145960132,26.29180359,0.720596833,45.46083244,373.5609168,0.017107551
21,10_6,QURU,,10:38:26,2137.999952,0,13.61259129,0.272380443,49.97639006,283.9812738,4.859920124,1.84332206,25.75795555,6,1.420000017,0.5,2.55600003,25.5006485,25.75795555,25.10908127,400.1847229,381.6072083,9.737765312,15.4845953,28.46770477,45.26817703,499.5449219,1998.760132,1555.026855,95.76676178,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83257487,0.00485992,298.9079556,298.6506485,319.8016139,1.164183293,3.326231609,34.73263111,19.24803581,25.62930202,3.300947862,0.246149494,1.482909549,1.818038313,0.156003062,27.195967,0.744171671,48.6292951,374.4174594,0.017680017
22,10_6,QURU,,10:38:27,2137.999952,0,13.61259129,0.272380443,49.97639006,283.9812738,4.859920124,1.84332206,25.75795555,6,1.420000017,0.5,2.55600003,25.5006485,25.75795555,25.10908127,400.1847229,381.6072083,9.737765312,15.4845953,28.46770477,45.26817703,499.5449219,1998.760132,1555.026855,95.76676178,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83257487,0.00485992,298.9079556,298.6506485,319.8016139,1.164183293,3.326231609,34.73263111,19.24803581,25.62930202,3.300947862,0.246149494,1.482909549,1.818038313,0.156003062,27.195967,0.744171671,48.6292951,374.4174594,0.017680017
23,10_6,QURU,,10:38:27,2138.499952,0,13.59836495,0.272084021,49.97855032,283.9926033,4.857644356,1.84426644,25.76218796,6,1.420000017,0.5,2.55600003,25.50090027,25.76218796,25.10911369,400.1797791,381.6202393,9.739273071,15.48344326,28.47169876,45.26415253,499.5427856,1998.749146,1555.602051,95.76679993,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832571309,0.004857644,298.912188,298.6509003,319.7998561,1.164776225,3.327066253,34.74133265,19.25788939,25.63154411,3.301387049,0.24590739,1.482799813,1.818587236,0.155847471,27.19706282,0.744175948,48.61028556,374.4380043,0.017653668
24,10_6,QURU,,10:38:28,2138.999952,0,13.614517,0.271907297,50.07043633,283.8288826,4.854270867,1.844078506,25.76000595,6,1.420000017,0.5,2.55600003,25.50122261,25.76000595,25.10909653,400.18573,381.608429,9.740694046,15.48088264,28.47536278,45.25588608,499.5434265,1998.772339,1555.464478,95.76698303,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572378,0.004854271,298.910006,298.6512226,319.8035671,1.166838228,3.326635931,34.7367728,19.25589016,25.63061428,3.301204904,0.245763025,1.482557426,1.818647479,0.155754696,27.18143579,0.743769951,48.60585146,374.417663,0.017673984
25,10_6,QURU,,10:38:29,2140.999952,0,13.58018485,0.27032534,50.23644782,283.5805651,4.846780938,1.850917481,25.79299736,6,1.420000017,0.5,2.55600003,25.5024395,25.79299736,25.11102867,400.176178,381.6435242,9.746113777,15.47740936,28.48924637,45.24261856,499.5483398,1998.73999,1556.094971,95.76731873,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832580566,0.004846781,298.9429974,298.6524395,319.7983913,1.166326206,3.333147476,34.80464443,19.32723507,25.64771843,3.304556834,0.244469934,1.482229995,1.822326838,0.154923762,27.15775036,0.743050903,48.4855068,374.4708914,0.017583266
26,8_5,CADE,,10:44:03,2474.999945,0,3.605346039,0.041688878,86.48220315,242.0578644,1.030195813,2.348872591,26.08178711,6,1.420000017,0.5,2.55600003,25.58364296,26.08178711,25.10888481,399.9537659,395.134552,9.656877518,10.88075829,28.08532715,31.64476776,499.5518494,1999.965088,389.6870117,95.74245453,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832586416,0.001030196,299.2317871,298.733643,319.9944069,3.051344782,3.390623096,35.41399803,24.53323975,25.83271503,3.341001357,0.041019836,1.041750505,2.299250852,0.025696679,23.17521407,0.612596046,30.22102074,393.23032,0.002770825
27,8_5,CADE,,10:44:04,2475.499945,0,3.595976339,0.041468297,86.71627723,241.6959068,1.024820858,2.34886376,26.07847595,6,1.420000017,0.5,2.55600003,25.59136009,26.07847595,25.10956955,399.9403076,395.1348572,9.656402588,10.87391663,28.07108498,31.6103878,499.5476074,1999.958008,389.0615234,95.74245453,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579346,0.001024821,299.228476,298.7413601,319.9932741,3.05547598,3.389959228,35.40706414,24.53314751,25.83491802,3.341437455,0.04080626,1.041095468,2.300341987,0.025562578,23.14055937,0.611679538,30.20218332,393.2355739,0.002761864
28,8_5,CADE,,10:44:04,2475.999945,0,3.557559371,0.041220676,86.30521723,242.3778541,1.019262712,2.349941691,26.08001518,6,1.420000017,0.5,2.55600003,25.58611488,26.08001518,25.11058617,399.9153442,395.1586609,9.654956818,10.86587334,28.07564163,31.59686279,499.5493164,1999.963257,388.4747314,95.74252319,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832582194,0.001019263,299.2300152,298.7361149,319.9941139,3.057375832,3.390267821,35.4102619,24.54438856,25.83306503,3.341070639,0.040566459,1.04032613,2.300744509,0.025412014,23.20586732,0.613368447,30.17002428,393.2796683,0.002729143
29,8_5,CADE,,10:44:05,2476.499945,0,3.530579381,0.040956575,86.20299396,242.5835355,1.013059994,2.350476748,26.07897186,6,1.420000017,0.5,2.55600003,25.59117699,26.07897186,25.11327171,399.9155273,395.1941833,9.654543877,10.85809231,28.06602478,31.56477356,499.5528564,1999.93103,389.93573,95.74259186,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832588094,0.00101306,299.2289719,298.741177,319.9889577,3.061223209,3.390058648,35.40805176,24.54995945,25.83507442,3.341468418,0.040310649,1.0395819,2.301886518,0.025251403,23.22557643,0.61383377,30.14306885,393.3294407,0.002705683
30,8_5,CADE,,10:44:06,2477.499945,0,3.472821204,0.04057958,85.58051165,243.6346005,1.003714682,2.350129386,26.07043839,6,1.420000017,0.5,2.55600003,25.58054733,26.07043839,25.11427307,399.8861084,395.2384338,9.651357651,10.84384251,28.07450485,31.54328346,499.5437317,1999.879883,396.5314941,95.7427063,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832572886,0.001003715,299.2204384,298.7305473,319.9807741,3.065574755,3.388348214,35.39014453,24.54630203,25.82549286,3.339572023,0.039945398,1.038218828,2.301353195,0.025022087,23.326236,0.616424365,30.10913835,393.4041973,0.002657919
31,7_4,BELE,,10:47:34,2685.99994,0,11.68050459,0.373845457,31.24420632,317.0097868,5.96034022,1.705049134,25.59387398,6,1.420000017,0.5,2.55600003,25.5119915,25.59387398,25.11132813,400.0862122,383.3122253,9.556375504,16.59669876,27.91077042,48.47304535,499.5297546,1999.261963,1690.319702,95.73986816,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832549591,0.00596034,298.743874,298.6619915,319.8819069,0.637071219,3.294014885,34.40588491,17.80918615,25.55293274,3.286018869,0.326143137,1.588965751,1.697053117,0.20764822,30.35047519,0.827027592,53.66104768,377.1429448,0.016619378
32,7_4,BELE,,10:47:34,2686.49994,0,11.71333689,0.374115573,31.30940744,316.8761224,5.961475488,1.704309565,25.59047127,6,1.420000017,0.5,2.55600003,25.51218224,25.59047127,25.11105728,400.1074829,383.2937622,9.555812836,16.59743309,27.90888023,48.47476578,499.5325012,1999.233765,1690.23291,95.7401123,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832554169,0.005961475,298.7404713,298.6621822,319.8773952,0.636923074,3.293349673,34.39884907,17.80141598,25.55132675,3.285705558,0.326348699,1.589040108,1.69666545,0.207781543,30.33775554,0.826718704,53.67621211,377.1071407,0.016672385
33,7_4,BELE,,10:47:35,2686.99994,0,11.70573261,0.37416991,31.28453757,316.9153005,5.961338239,1.70406278,25.58808708,6,1.420000017,0.5,2.55600003,25.51258278,25.58808708,25.111269,400.0923157,383.2880249,9.553729057,16.59512329,27.90216637,48.46692657,499.538208,1999.135986,1689.303467,95.74022675,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83256368,0.005961338,298.7380871,298.6625828,319.8617507,0.637179457,3.292883647,34.39394034,17.79881705,25.55033493,3.285512077,0.326390046,1.588820867,1.69669121,0.20780836,30.34154273,0.826833295,53.67739537,377.1054197,0.016662005
34,7_4,BELE,,10:47:36,2687.49994,0,11.71877807,0.374314383,31.30731442,316.8854886,5.959798974,1.703061262,25.58265114,6,1.420000017,0.5,2.55600003,25.51116943,25.58265114,25.11047554,400.1147156,383.2952881,9.554838181,16.59447098,27.90777588,48.4691391,499.5345154,1998.980347,1689.098999,95.74032593,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832557526,0.005959799,298.7326511,298.6611694,319.8368483,0.638197184,3.291821322,34.38280882,17.78833784,25.54691029,3.284844087,0.326499972,1.58876006,1.696084027,0.207879658,30.33871996,0.826739849,53.69224319,377.1057927,0.016685171
35,7_4,BELE,,10:47:37,2688.49994,0,11.7695264,0.374756534,31.40579371,316.6810633,5.960149953,1.701412725,25.57486725,6,1.420000017,0.5,2.55600003,25.51070595,25.57486725,25.10923767,400.142334,383.2622986,9.555966377,16.59589005,27.9116993,48.47437668,499.542572,1998.739502,1689.520752,95.73984528,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832570953,0.00596015,298.7248672,298.6607059,319.7983132,0.638545391,3.29030067,34.36709826,17.77120822,25.5427866,3.284039903,0.326836327,1.588887945,1.695151958,0.208097823,30.31899601,0.826277629,53.72300947,377.0459995,0.016769688
36,7_7,CADE,,10:52:19,2971.499934,0,12.97844165,0.220410787,58.8829695,269.8397737,4.400128429,2.022630629,26.45075226,6,1.420000017,0.5,2.55600003,25.64545822,26.45075226,25.10474777,399.7994385,382.1911316,9.865274429,15.07062721,28.58207703,43.66323853,499.5414429,1999.057007,1472.880493,95.72812653,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832569071,0.004400128,299.6007523,298.7954582,319.8491139,1.321809445,3.465313538,36.19953365,21.12890644,26.04810524,3.383875367,0.202913047,1.442682909,1.941192458,0.128284622,25.83125599,0.706033582,44.85202987,375.3363209,0.015509009
37,7_7,CADE,,10:52:20,2972.499934,0,13.11844572,0.220610788,59.4642077,268.790172,4.398774719,2.02033918,26.44023895,6,1.420000017,0.5,2.55600003,25.64615631,26.44023895,25.10594559,399.8890686,382.1143799,9.868626595,15.07215023,28.5905571,43.66576767,499.5625305,1999.459961,1660.133423,95.72797394,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832604218,0.004398775,299.590239,298.7961563,319.9135866,1.3247097,3.463165585,36.17715326,21.10500303,26.04319763,3.38289317,0.203082541,1.442826404,1.940066766,0.128393017,25.73073858,0.70342857,44.88490192,375.1856234,0.015694102
38,7_7,CADE,,10:52:21,2973.499934,0,13.20517979,0.220949051,59.76572308,268.248988,4.400264764,2.018184022,26.43197823,6,1.420000017,0.5,2.55600003,25.64683533,26.43197823,25.10730553,399.9596863,382.0801392,9.871760368,15.07707405,28.5984211,43.67818069,499.5574036,1999.902466,1688.655762,95.72776794,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832595673,0.004400265,299.5819782,298.7968353,319.9843874,1.325956334,3.461478668,36.15960909,21.08253504,26.03940678,3.382134648,0.203369152,1.443294646,1.938840002,0.128576315,25.67887687,0.702075194,44.92393018,375.1055725,0.015814976
39,7_7,CADE,,10:52:22,2974.499934,0,13.26671399,0.221127556,59.99575182,267.8490825,4.402775424,2.017832008,26.4325695,6,1.420000017,0.5,2.55600003,25.64779472,26.4325695,25.10770798,400.0267639,382.0722656,9.873749733,15.08198833,28.60260201,43.68999863,499.5592346,2000.143555,1687.02124,95.72792053,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832598724,0.004402775,299.5825695,298.7977947,320.0229616,1.325184179,3.461599388,36.16081253,21.0788242,26.04018211,3.382289775,0.203520372,1.443767381,1.938522395,0.128673028,25.64063568,0.701042987,44.93882355,375.0651985,0.01589565
40,7_7,CADE,,10:52:23,2975.499933,0,13.25235582,0.22109269,59.94027141,267.9503795,4.402486683,2.017990971,26.43428421,6,1.420000017,0.5,2.55600003,25.6485405,26.43428421,25.10781097,400.0172424,382.0798645,9.876004219,15.08395386,28.60792732,43.69385147,499.5531921,2000.160767,1723.260864,95.7281189,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832588654,0.004402487,299.5842842,298.7985405,320.0257155,1.32522876,3.461949499,36.16439494,21.08044109,26.04141235,3.382535931,0.203490837,1.443958528,1.938577403,0.128654138,25.65038578,0.701294165,44.93920667,375.0803809,0.015877939
41,8_8,BELE,,10:59:18,3389.999924,0,7.090219815,0.239408718,29.61554569,326.9689662,4.332859121,1.848804669,25.46923828,6,1.420000017,0.5,2.55600003,25.46305656,25.46923828,25.10696983,399.8991089,389.3572998,9.713092804,14.83979511,28.45429039,43.4728508,499.5679626,2001.224487,68.33589172,95.75071716,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832613271,0.004332859,298.6192383,298.6130566,320.1959108,1.465931335,3.269725694,34.14831544,19.30852033,25.46614742,3.269125336,0.218904906,1.420921025,1.848204312,0.138520934,31.307513,0.839765856,47.00128698,385.6124654,0.008642082
