Obs,ID,species,treatment ,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
40,7_7,CADE,,10:37:10,1959.999956,0,4.632634618,0.059746321,77.53840806,259.097824,0.963744216,1.541229483,20.12392998,6,1.420000017,0.5,2.840000033,18.69038391,20.12392998,17.5053215,399.9918823,393.9733887,7.505039215,8.65223217,33.02330399,38.07112503,499.6922302,1999.82373,1939.249634,95.17234039,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832820384,0.000963744,293.27393,291.8403839,319.9717897,2.996890684,2.364682668,24.84632256,16.19409039,19.40715694,2.261837111,0.058515309,0.823453185,1.438383926,0.03668071,24.6589463,0.657653109,35.07850683,391.771256,0.004147979
41,8_8,BELE,,10:41:36,2226.49995,0,9.720414363,0.159158341,61.0738608,277.177907,2.20434296,1.366985092,20.33673668,6,1.420000017,0.5,2.840000033,18.70853424,20.33673668,17.51182938,399.9983521,387.3008728,8.193516731,10.81187916,36.01245117,47.52077103,499.6657104,1999.556763,1852.13562,95.17404938,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832776184,0.002204343,293.4867367,291.8585342,319.9290749,2.3457031,2.395995413,25.17488148,14.36300232,19.52263546,2.278136638,0.150712179,1.029010321,1.249126317,0.094919201,26.3801438,0.715665588,44.98484689,382.6802534,0.011426546
42,8_8,BELE,,10:41:38,2228.49995,0,9.694124888,0.159090721,60.93457134,277.4750731,2.197084057,1.363064431,20.30792046,6,1.420000017,0.5,2.840000033,18.70986366,20.30792046,17.5095787,400.0071716,387.3441467,8.198482513,10.80830956,36.03125,47.50109482,499.6508789,1999.435547,1852.888306,95.17397308,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832751465,0.002197084,293.4579205,291.8598637,319.9096803,2.352980238,2.391734193,25.13012871,14.32181915,19.50889206,2.276191407,0.150651544,1.028669763,1.247521645,0.094880719,26.40840514,0.716352823,45.04501305,382.736024,0.011409221
43,8_8,BELE,,10:41:40,2230.49995,0,9.751374725,0.159295904,61.21547686,277.0181486,2.195661543,1.360542408,20.29276466,6,1.420000017,0.5,2.840000033,18.71206093,20.29276466,17.50829124,400.0751038,387.344574,8.203217506,10.8112278,36.04730988,47.50766373,499.6737366,1999.28418,1852.851807,95.17450714,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832789561,0.002195662,293.4427647,291.8620609,319.8854616,2.355622633,2.389495685,25.10646766,14.29523986,19.5024128,2.275274842,0.150835524,1.028953277,1.246321565,0.094997482,26.36506576,0.7151724,45.09964266,382.7092375,0.011491322
44,8_8,BELE,,10:41:42,2231.99995,0,9.705304519,0.158856365,61.09484199,277.2227641,2.194385457,1.363291141,20.31341934,6,1.420000017,0.5,2.840000033,18.71485901,20.31341934,17.50948334,400.0261536,387.3522034,8.20804882,10.814394,36.06226349,47.51330566,499.7007751,1999.277832,1852.687134,95.17460632,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832834625,0.002194385,293.4634193,291.864859,319.884446,2.35396331,2.392546832,25.1384999,14.32410591,19.51413918,2.276933908,0.150441376,1.029255691,1.247678217,0.094747339,26.38456744,0.715686555,45.04984319,382.7387664,0.011423521
45,8_8,BELE,,10:41:43,2232.99995,0,9.672366479,0.158330039,61.08990145,277.2512598,2.191897286,1.366014146,20.33195305,6,1.420000017,0.5,2.840000033,18.71560097,20.33195305,17.5104351,400.006073,387.3731384,8.211250305,10.8145647,36.07471466,47.51192474,499.7151794,1999.421753,1852.987061,95.17474365,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832858632,0.002191897,293.481953,291.865601,319.9074733,2.353208368,2.39528757,25.16726054,14.35269583,19.52377701,2.278298278,0.149969252,1.029273424,1.249024854,0.094447723,26.38731758,0.715721438,44.99262331,382.7753586,0.011369205
46,6_1,QURU,,10:49:01,2671.49994,0,3.858559857,0.131070981,29.43870434,336.9782259,1.786239029,1.33218609,20.41004372,6,1.420000017,0.5,2.840000033,18.92470932,20.41004372,17.50197029,399.7076416,394.2284546,9.17002964,11.29082108,39.7668457,48.96389008,499.6448669,1998.754272,1831.826172,95.18170929,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832741445,0.001786239,293.5600437,292.0747093,319.8006764,2.572220617,2.406865739,25.28706153,13.99624045,19.66737652,2.298711829,0.125288688,1.074679649,1.22403218,0.078805184,32.07416353,0.854779055,46.10671464,392.39428,0.004533846
47,6_1,QURU,,10:49:02,2671.99994,0,3.844667285,0.130850252,29.38219244,337.0568933,1.786078772,1.334206072,20.42398071,6,1.420000017,0.5,2.840000033,18.92577553,20.42398071,17.50275803,399.6860046,394.2235413,9.170688629,11.2913065,39.76725006,48.96298218,499.640686,1998.722778,1831.215454,95.18218231,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832734477,0.001786079,293.5739807,292.0757755,319.7956374,2.570591685,2.408937266,25.30869967,14.01739317,19.67487812,2.299782619,0.12508699,1.074731193,1.225051426,0.07867751,32.08181067,0.854989259,46.06679713,392.3959706,0.004513591
48,6_1,QURU,,10:49:02,2672.99994,0,3.82301311,0.130307189,29.33846658,337.1344768,1.783157825,1.337309769,20.4433136,6,1.420000017,0.5,2.840000033,18.92686844,20.4433136,17.50287056,399.6766663,394.2414551,9.171741486,11.28893375,39.76904297,48.94927597,499.6318665,1998.688721,1831.608032,95.18202972,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832719777,0.001783158,293.5933136,292.0768684,319.7901882,2.569662725,2.411813397,25.33895741,14.05002365,19.68509102,2.301241127,0.124590621,1.074503628,1.226737499,0.078363321,32.08914379,0.855147201,45.99516218,392.4241777,0.004480868
49,6_1,QURU,,10:49:03,2673.49994,0,3.845013071,0.130202528,29.53101702,336.8043718,1.782986586,1.338203971,20.4499321,6,1.420000017,0.5,2.840000033,18.92779541,20.4499321,17.50293159,399.6931763,394.2318115,9.172945976,11.28986931,39.77203751,48.95059204,499.6468811,1998.667969,1832.239868,95.18221283,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832744802,0.001782987,293.5999321,292.0777954,319.7868679,2.568977967,2.412798714,25.34926057,14.05939126,19.68886375,2.301780118,0.124494938,1.074594743,1.227185374,0.078302758,32.0577854,0.854330782,45.97890752,392.4040765,0.004505292
50,6_1,QURU,,10:49:04,2674.49994,0,3.904046469,0.129798294,30.07779493,335.8719341,1.781330316,1.340923173,20.46754456,6,1.420000017,0.5,2.840000033,18.92864227,20.46754456,17.50269699,399.7403259,394.2089844,9.173944473,11.28887272,39.7742424,48.94365311,499.6541443,1998.598267,1831.716919,95.18215942,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832756907,0.00178133,293.6175446,292.0786423,319.7757155,2.567535546,2.415422456,25.37684027,14.08796755,19.69809341,2.303099177,0.124125317,1.074499283,1.228599894,0.07806881,31.96901598,0.852014915,45.91984496,392.3531877,0.004569179
51,7_1,CADE,,10:52:41,2891.499935,0,10.45188585,0.224685453,46.51785734,299.3123418,2.955562759,1.324546815,21.31477737,6,1.420000017,0.5,2.840000033,18.81874084,21.31477737,17.50698662,400.4122925,386.488678,9.312904358,12.81679058,40.65978241,55.9576149,499.6192932,1998.384521,97.15574646,95.19371033,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832698822,0.002955563,294.4647774,291.9687408,319.7415163,1.853468974,2.544624665,26.73101674,13.91422616,20.06675911,2.356331795,0.208212783,1.22007785,1.136253945,0.13151906,28.49265236,0.774440129,50.79040924,381.520352,0.013914213
52,7_1,CADE,,10:52:42,2891.999935,0,10.447167,0.22463196,46.5079279,299.3117838,2.955455057,1.324787849,21.31626129,6,1.420000017,0.5,2.840000033,18.8190136,21.31626129,17.50688553,400.3893738,386.4711914,9.312857628,12.8167038,40.65884018,55.95622253,499.606842,1998.571167,97.22081757,95.19361115,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83267807,0.002955455,294.4662613,291.9690136,319.7713796,1.853707705,2.544856167,26.7334765,13.91677271,20.06763744,2.356459897,0.208166845,1.220068317,1.136391579,0.131489735,28.49256956,0.774473727,50.78501307,381.5051086,0.013907009
53,7_1,CADE,,10:52:42,2892.499935,0,10.40116604,0.224915905,46.24468883,299.7651204,2.959323748,1.324970787,21.31965637,6,1.420000017,0.5,2.840000033,18.81943893,21.31965637,17.50638962,400.3521118,386.4873962,9.311880112,12.82028103,40.65370178,55.97063828,499.6095581,1998.768555,97.12339783,95.19409943,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832682597,0.002959324,294.4696564,291.9694389,319.8029616,1.85173728,2.545385894,26.73890409,13.91862306,20.06954765,2.356738514,0.208410668,1.220415107,1.136323407,0.131645389,28.53587068,0.77561422,50.79279385,381.54318,0.013846514
54,7_1,CADE,,10:52:43,2892.999935,0,10.41343732,0.224879593,46.30672433,299.6480479,2.957670445,1.324432718,21.31518745,6,1.420000017,0.5,2.840000033,18.81977844,21.31518745,17.5063324,400.349762,386.4708557,9.312110901,12.81862831,40.65378571,55.96214676,499.5994873,1999.137817,97.0297699,95.19395447,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832665812,0.00295767,294.4651875,291.9697784,319.8620436,1.853858542,2.544688638,26.73162022,13.91299191,20.06748295,2.356437364,0.208379489,1.22025592,1.136181444,0.131625484,28.52468263,0.775344488,50.79894067,381.5208063,0.01386534
55,7_1,CADE,,10:52:43,2893.499935,0,10.3727034,0.224979665,46.10507087,299.9972274,2.957187958,1.323683693,21.31036186,6,1.420000017,0.5,2.840000033,18.82060051,21.31036186,17.50554848,400.3066711,386.4772644,9.3126688,12.81851864,40.6543541,55.95910645,499.6131592,1999.35437,96.95995331,95.1944809,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832688599,0.002957188,294.4603619,291.9706005,319.8966921,1.855215815,2.543935921,26.72356524,13.9050466,20.06548119,2.356145426,0.208465412,1.220252228,1.135893199,0.131680337,28.55808034,0.776235124,50.81402717,381.546578,0.013814272
56,6_1,QURU,,10:55:46,3076.499931,0,5.519703111,0.071030643,77.70875889,259.1134391,0.949449714,1.281672715,19.58143234,6,1.420000017,0.5,2.840000033,18.8227005,19.58143234,17.49885178,400.3119202,393.2353516,9.427546501,10.55564022,41.14897156,46.07282639,499.6540527,1999.852783,1443.530884,95.19104767,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832756755,0.00094945,292.7314323,291.9727005,319.9764382,3.08976739,2.286475167,24.01985504,13.46421482,19.20206642,2.233140912,0.069297458,1.004802451,1.228338461,0.043463362,24.66527973,0.658927124,44.35119504,390.6115491,0.006267235
57,6_1,QURU,,10:55:47,3077.499931,0,5.528940928,0.070965595,77.91016094,258.7970375,0.94738576,1.280044835,19.56993484,6,1.420000017,0.5,2.840000033,18.82414246,19.56993484,17.4984169,400.3200073,393.2330627,9.429879189,10.55556202,41.15555191,46.06845856,499.6357117,1999.882813,1442.52771,95.19129944,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832726186,0.000947386,292.7199348,291.9741425,319.9812428,3.092508828,2.2848425,24.00264008,13.44707807,19.19703865,2.232441455,0.069235546,1.004797665,1.22764379,0.043424394,24.63522629,0.658126343,44.38140822,390.604869,0.006282108
58,6_1,QURU,,10:55:47,3077.999931,0,5.493237194,0.0710837,77.27843646,259.8070156,0.948541275,1.279537809,19.56766319,6,1.420000017,0.5,2.840000033,18.82474327,19.56766319,17.49870491,400.2674866,393.223053,9.430407524,10.55743408,41.15657425,46.07518768,499.6477356,1999.900024,1435.368652,95.19190216,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832746226,0.000948541,292.7176632,291.9747433,319.9839968,3.092320766,2.284520041,23.99910065,13.44166657,19.19620323,2.232325251,0.069347958,1.004982232,1.227343018,0.043495147,24.73152401,0.660711557,44.3978944,390.6118311,0.006243748
59,6_1,QURU,,10:55:48,3078.499931,0,5.486043666,0.071102594,77.15673026,259.9658992,0.948704038,1.279428664,19.56689072,6,1.420000017,0.5,2.840000033,18.8249054,19.56689072,17.49880219,400.2205505,393.1844177,9.430141449,10.55741024,41.15506363,46.0746994,499.6260986,1999.955688,1424.46582,95.19207001,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832710164,0.000948704,292.7168907,291.9749054,319.992903,3.092459048,2.284410399,23.99790653,13.44049629,19.19589806,2.232282803,0.06936594,1.004981735,1.227301068,0.043506465,24.74669208,0.661180575,44.40036414,390.5766153,0.00623648
60,6_1,QURU,,10:55:49,3079.499931,0,5.449127074,0.071192516,76.540729,260.9356547,0.948964649,1.278214908,19.55875015,6,1.420000017,0.5,2.840000033,18.824543,19.55875015,17.49801445,400.1460266,393.1541443,9.4304142,10.55799103,41.15732574,46.07843018,499.6265259,2000.001831,1419.783325,95.19238281,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832710876,0.000948965,292.7087502,291.974543,320.0002858,3.093406483,2.283255232,23.9856926,13.42770157,19.19164658,2.231691529,0.06945152,1.005040324,1.226651205,0.043560331,24.83908673,0.66369809,44.42705257,390.5638903,0.006198439
61,1_9,CADE,,11:03:33,3543.499921,0,4.721591461,0.169769829,27.81172302,340.0860907,1.856931313,1.084185104,18.63775444,6,1.420000017,0.5,2.840000033,18.39851761,18.63775444,17.49838448,400.158783,393.6112366,9.058553696,11.26330376,40.58222198,50.45947266,499.6528625,2000.317871,473.8944092,95.14421082,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832754771,0.001856931,291.7877544,291.5485176,320.0508522,2.699992892,2.155823251,22.65848056,11.3951768,18.51813602,2.139738974,0.16019375,1.071638147,1.068100827,0.100939552,32.35722271,0.864015199,51.72697163,391.3668181,0.00624053
62,1_9,CADE,,11:03:33,3543.999921,0,4.705654892,0.169659451,27.73588423,340.2325098,1.85541989,1.083971924,18.63430405,6,1.420000017,0.5,2.840000033,18.39836121,18.63430405,17.49829292,400.1563721,393.6288147,9.057749748,11.26065159,40.57901764,50.4480896,499.6663818,2000.272461,374.8034973,95.14421844,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832777303,0.00185542,291.784304,291.5483612,320.0435866,2.701089386,2.155357819,22.65358688,11.3929353,18.51633263,2.139497291,0.160095469,1.071385895,1.068111397,0.100877118,32.37115624,0.864348587,51.7244561,391.3919717,0.006218764
63,1_9,CADE,,11:03:34,3544.499921,0,4.729063919,0.169368417,27.9217578,339.9057757,1.852309799,1.083913421,18.63183975,6,1.420000017,0.5,2.840000033,18.39805031,18.63183975,17.49819565,400.1614075,393.6072693,9.058558464,11.25777054,40.58344269,50.43618011,499.6672058,2000.276489,369.1551208,95.14424133,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832778676,0.00185231,291.7818398,291.5480503,320.0442311,2.702941236,2.155025458,22.65008821,11.39231767,18.51494503,2.139311348,0.159836297,1.071112037,1.068199311,0.10071248,32.34007715,0.863565798,51.71510416,391.3592988,0.006249092
64,1_9,CADE,,11:03:34,3544.999921,0,4.741631853,0.169157225,28.03091534,339.714997,1.849580104,1.083602297,18.62777901,6,1.420000017,0.5,2.840000033,18.39771271,18.62777901,17.49801445,400.1611938,393.5933838,9.059275627,11.25521946,40.58774948,50.42611313,499.6747131,2000.25061,333.840271,95.14479828,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832791189,0.00184958,291.777779,291.5477127,320.0400905,2.704744021,2.154477882,22.64420043,11.38898097,18.51274586,2.13901668,0.159648195,1.070875585,1.068141095,0.100592992,32.32211486,0.863111554,51.71351393,391.3394391,0.006265825
65,1_9,CADE,,11:03:35,3545.499921,0,4.743628159,0.16898524,28.07125734,339.6509844,1.847781847,1.083591499,18.62633514,6,1.420000017,0.5,2.840000033,18.39772797,18.62633514,17.49824524,400.1636658,393.5942688,9.059453964,11.25327969,40.58853912,50.41740799,499.6718445,2000.255859,248.9834595,95.14485931,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832786407,0.001847782,291.7763351,291.547728,320.0409303,2.705846381,2.154283212,22.64213986,11.38886017,18.51203156,2.138920978,0.159494993,1.070691713,1.068229265,0.100495675,32.31604513,0.862946977,51.70696986,391.3393752,0.006267671
66,5_10,QURU,,11:09:58,3929.499912,0,7.974863512,0.153195687,52.0567104,294.8819571,1.953202128,1.256477258,19.63271904,6,1.420000017,0.5,2.840000033,18.34498596,19.63271904,17.49389267,399.8097839,389.3207703,8.579480171,10.89925194,38.57608414,49.00652313,499.6820068,2000.419067,651.0060425,95.1710434,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832803345,0.001953202,292.782719,291.494986,320.0670436,2.519112914,2.293770437,24.10155815,13.20230621,18.9888525,2.203646944,0.14535493,1.037293179,1.166353765,0.091520174,28.06422353,0.757426728,47.10001721,385.5299021,0.009742855
67,5_10,QURU,,11:10:04,3934.999912,0,8.025320712,0.153082859,52.42468533,294.1940522,1.952011177,1.256610082,19.6287899,6,1.420000017,0.5,2.840000033,18.34184647,19.6287899,17.50040817,399.7875671,389.2384338,8.573433876,10.8918705,38.55686569,48.98344803,499.6686401,2000.447998,564.8065796,95.17196655,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832781067,0.001952011,292.7787899,291.4918465,320.0716725,2.519882431,2.293210816,24.09544427,13.20357377,18.98531818,2.203160932,0.145253353,1.036600735,1.166560197,0.091455744,27.9990265,0.755819638,47.07988297,385.4235807,0.009803011
68,5_10,QURU,,11:10:04,3935.499912,0,8.011945121,0.153174129,52.30612489,294.4273145,1.952738075,1.256374207,19.62654686,6,1.420000017,0.5,2.840000033,18.34142303,19.62654686,17.50014114,399.8105469,389.2770081,8.57164669,10.89095688,38.54998016,48.98080444,499.6669006,2000.463989,528.8728638,95.17227936,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832778168,0.001952738,292.7765469,291.491423,320.0742311,2.5197779,2.292891397,24.09200886,13.20105198,18.98398495,2.20297762,0.145335523,1.036517191,1.166460429,0.091507864,28.02131862,0.756343962,47.08417633,385.4685131,0.009786424
69,5_10,QURU,,11:10:06,3937.499912,0,8.058680555,0.153206234,52.60021309,293.9675562,1.952834969,1.256190944,19.62327194,6,1.420000017,0.5,2.840000033,18.33920479,19.62327194,17.49851227,399.8938293,389.3046265,8.568681717,10.88799,38.54198074,48.97424316,499.6936035,2000.546875,558.3010864,95.17221832,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832822673,0.001952835,292.7732719,291.4892048,320.0874928,2.520025638,2.292425105,24.08712485,13.19913485,18.98123837,2.202600024,0.145364426,1.036234161,1.166365862,0.091526197,27.97754444,0.755109331,47.08191221,385.4739157,0.009842899
70,5_10,QURU,,11:10:08,3938.999912,0,8.106741183,0.153581931,52.7844723,293.6882323,1.953857136,1.253940781,19.60750198,6,1.420000017,0.5,2.840000033,18.33745766,19.60750198,17.49704742,399.9747925,389.3273315,8.567573547,10.88809967,38.54105377,48.97988892,499.6927185,2000.551147,787.354126,95.17180634,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832821198,0.001953857,292.757502,291.4874577,320.0881764,2.521306296,2.290180894,24.0636485,13.17554883,18.97247982,2.20139629,0.145702604,1.036240113,1.165156177,0.091740707,27.95083957,0.754347842,47.13220371,385.473775,0.009912181
71,5_12,QURU,,11:14:15,4185.999906,0,7.455681889,0.11317202,65.87919778,273.3288727,1.627506211,1.397727916,20.26758766,6,1.420000017,0.5,2.840000033,18.52674484,20.26758766,17.504673,399.9415283,390.2266235,8.449576378,10.38349342,37.55578232,46.15145111,499.692688,2000.03894,450.2427063,95.15614319,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832821147,0.001627506,293.4175877,291.6767448,320.0062233,2.624074613,2.385781103,25.07227619,14.68878277,19.39716625,2.260431764,0.10883502,0.988053187,1.272378577,0.068398683,26.00892135,0.70043625,42.6425514,386.6825494,0.008221972
72,5_12,QURU,,11:14:15,4185.999906,0,7.455681889,0.11317202,65.87919778,273.3288727,1.627506211,1.397727916,20.26758766,6,1.420000017,0.5,2.840000033,18.52674484,20.26758766,17.504673,399.9415283,390.2266235,8.449576378,10.38349342,37.55578232,46.15145111,499.692688,2000.03894,450.2427063,95.15614319,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832821147,0.001627506,293.4175877,291.6767448,320.0062233,2.624074613,2.385781103,25.07227619,14.68878277,19.39716625,2.260431764,0.10883502,0.988053187,1.272378577,0.068398683,26.00892135,0.70043625,42.6425514,386.6825494,0.008221972
73,5_12,QURU,,11:14:16,4186.499906,0,7.467179286,0.11296872,66.09952991,272.9524522,1.625931966,1.398787767,20.27382278,6,1.420000017,0.5,2.840000033,18.52687836,20.27382278,17.50455284,399.9374695,390.2096863,8.44999218,10.38201046,37.55734634,46.14451218,499.7007141,2000.240967,444.971344,95.15621185,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832834524,0.001625932,293.4238228,291.6768784,320.0385475,2.624457492,2.386700553,25.08192063,14.69991017,19.40035057,2.260879605,0.10864699,0.987912787,1.272966819,0.06827986,25.97312136,0.69950199,42.61698354,386.6601469,0.00823019
74,5_12,QURU,,11:14:16,4186.999906,0,7.463534476,0.112741845,66.20021586,272.7796222,1.624637656,1.400375412,20.28399849,6,1.420000017,0.5,2.840000033,18.52722931,20.28399849,17.50438118,399.9258728,390.203125,8.45057869,10.38105297,37.55929947,46.13945389,499.7027588,2000.258179,466.5529175,95.15666199,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832837931,0.001624638,293.4339985,291.6772293,320.0413014,2.623883755,2.388201761,25.09757815,14.71652518,19.4056139,2.261620008,0.108437126,0.987826349,1.273793659,0.068147242,25.95679831,0.699070829,42.58312356,386.6553182,0.00821974
75,5_12,QURU,,11:14:17,4187.499906,0,7.451743654,0.11278239,66.07187216,272.9839902,1.625285873,1.400450192,20.28389359,6,1.420000017,0.5,2.840000033,18.5273037,20.28389359,17.50411797,399.9082336,390.1992493,8.448841095,10.38010693,37.55139542,46.13502884,499.6977234,2000.244385,496.2437744,95.1566391,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832829539,0.001625286,293.4338936,291.6773037,320.0390944,2.623554108,2.38818628,25.0974215,14.71731457,19.40559864,2.261617861,0.108474634,0.987736089,1.273881772,0.068170944,25.97623904,0.699601526,42.580506,386.6570472,0.008206213
76,6_12,CADE,,11:17:23,4374.999902,0,13.21833943,0.307824993,42.94108578,301.3287486,3.285600625,1.105729403,19.50373077,6,1.420000017,0.5,2.840000033,18.56007767,19.50373077,17.507164,400.1763,382.7947388,8.392212868,12.28879166,37.23506546,54.52363205,499.7036743,1999.734375,661.3605957,95.18688965,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832839457,0.003285601,292.6537308,291.7100777,319.9574928,1.887902177,2.275461259,23.90519605,11.6164044,19.03190422,2.209574634,0.277722867,1.169731855,1.039842779,0.176051597,28.68254634,0.787181009,55.35029598,376.5113733,0.019432056
77,6_12,CADE,,11:17:24,4375.499902,0,13.21111363,0.303016778,43.5986209,300.2102888,3.281527941,1.120092308,19.60110283,6,1.420000017,0.5,2.840000033,18.56046867,19.60110283,17.50666046,400.1703491,382.7989807,8.39109993,12.28294754,37.22930908,54.49650574,499.6939392,1999.942993,659.5994873,95.18712616,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832823232,0.003281528,292.7511028,291.7104687,319.9908718,1.878111013,2.289270785,24.05021432,11.76726678,19.08078575,2.21632196,0.273803072,1.169178477,1.047143483,0.173531876,28.57615464,0.784250492,54.97118897,376.51905,0.019288018
78,6_12,CADE,,11:17:25,4375.999902,0,13.14609749,0.297740004,44.15294322,299.3106466,3.275187591,1.13574744,19.70594597,6,1.420000017,0.5,2.840000033,18.56071472,19.70594597,17.50652885,400.1292114,382.8388367,8.391198158,12.27551746,37.22927856,54.46286011,499.698822,2000.066528,702.0897827,95.18739319,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83283137,0.003275188,292.855946,291.7107147,320.0106374,1.868337947,2.304221948,24.20721769,11.93170022,19.13333035,2.223595052,0.269487469,1.168474507,1.055120545,0.170758893,28.49060021,0.781818922,54.55834763,376.5898115,0.019045373
